,index,phoneTimestamp,pm1,pm2_5,pm10,temperature,humidity,bin0,bin1,bin2,bin3,bin4,bin5,bin6,bin7,bin8,bin9,bin10,bin11,bin12,bin13,bin14,bin15,total,gpsLongitude,gpsLatitude,gpsAltitude,gpsAccuracy,time,clustered_index,environment_index
261,861,1512653137782,1.8751103999999998,3.159161,3.7623065,6.6,62.9,96,57,40,38,10,20,4,0,1,0,0,0,0,0,0,0,266,-3.1915728,55.9415548,134.0,4.0,13:25:37.782000,59,3
262,372,1512480344433,1.3971784999999999,2.4443407,9.030489,,,106,45,27,27,12,12,10,3,0,1,0,0,1,0,0,0,244,-3.1840213,55.945159,127.0,3.9,13:25:44.433000,53,2
263,1012,1512739548361,2.4969525000000004,4.115423000000001,8.34605,7.0,41.600002,167,70,50,50,13,16,11,1,1,0,2,0,0,0,0,0,381,-3.2002083,55.9421338,118.0,7.0,13:25:48.361000,22,4
264,519,1512566755718,3.0182697999999997,5.436929,15.058735999999998,21.5,41.8,147,89,108,70,24,30,11,5,2,0,2,0,0,1,0,0,489,-3.1835881,55.9443534,135.0,6.0,13:25:55.718000,23,2
265,862,1512653157139,1.830777,3.2105505,3.7919235000000002,6.4,63.100002,71,57,47,35,17,13,5,3,0,0,0,0,0,0,0,0,248,-3.1915388,55.941849899999994,138.0,8.0,13:25:57.139000,5,3
266,1013,1512739569104,2.8978372,4.917311,7.6682844,7.0,41.5,204,83,69,46,19,26,8,9,2,1,0,0,0,0,0,0,467,-3.2006127999999996,55.94221329999999,121.0,7.0,13:26:09.104000,22,4
267,520,1512566775748,2.967954,5.356628,7.7638836,21.0,42.4,171,95,73,79,27,23,19,3,2,1,0,0,0,0,0,0,493,-3.1834052,55.94403829999999,144.0,6.0,13:26:15.748000,23,2
268,863,1512653177900,2.2377314999999998,3.8509892999999997,4.2421594,6.4,64.0,75,71,61,43,14,19,5,1,0,0,0,0,0,0,0,0,289,-3.1915134,55.9421034,134.0,9.0,13:26:17.900000,5,3
269,1014,1512739591178,2.731673,4.508607,7.025704400000001,7.0,41.2,162,90,65,40,21,17,10,5,0,0,1,0,0,0,0,0,411,-3.2009857000000004,55.942513899999994,122.0,7.0,13:26:31.178000,56,1
270,521,1512566795911,3.2589931,5.388253,6.007429599999999,20.300001,43.7,211,106,83,77,22,27,11,2,0,0,0,0,0,0,0,0,539,-3.1836082,55.9437019,139.0,9.0,13:26:35.911000,55,1
271,864,1512653198742,2.283327,3.9329998,4.403630000000001,6.4,64.200005,98,59,54,53,13,20,3,2,0,0,0,0,0,0,0,0,302,-3.1914876,55.94243170000001,132.0,6.0,13:26:38.742000,62,3
272,373,1512480407360,2.1833866000000004,3.4728065000000004,5.114793,10.1,67.8,187,72,43,40,12,17,8,3,1,1,0,0,0,0,0,0,384,-3.1838879,55.9452456,134.0,15.0,13:26:47.360000,53,2
273,1015,1512739614510,2.7796695,4.305414,5.5333185,7.0,41.100002,190,88,66,38,17,17,7,1,0,1,0,0,0,0,0,0,425,-3.2014403,55.942787,124.0,8.0,13:26:54.510000,2,2
274,522,1512566815972,2.3793678,4.408631,10.413289,19.9,44.600002,127,80,66,51,29,27,17,3,0,0,0,0,1,0,0,0,401,-3.1834881,55.943391500000004,143.0,7.0,13:26:55.972000,55,1
275,865,1512653219504,2.6044805,4.65714,7.3309307,6.3,64.9,111,84,65,49,21,22,12,3,0,2,0,0,0,0,0,0,369,-3.1918482999999997,55.9425967,135.0,7.0,13:26:59.504000,62,3
276,374,1512480428773,1.480456,2.4585195,4.4888735,10.400001,67.200005,134,41,37,23,9,14,6,2,3,1,0,0,0,0,0,0,270,-3.1838887000000002,55.9452461,133.0,49.0,13:27:08.773000,53,2
277,523,1512566836088,2.7453055,4.788433,5.2836932999999995,18.5,47.0,130,89,91,61,31,24,10,1,0,0,0,0,0,0,0,0,437,-3.1833598,55.9431441,132.0,6.0,13:27:16.088000,4,4
278,1016,1512739639836,2.4411771,4.086291,7.586611,6.9,41.2,194,89,59,48,14,19,15,4,2,1,1,0,0,0,0,0,446,-3.2017743,55.9430746,123.0,3.9,13:27:19.836000,39,4
279,866,1512653242229,2.5674943999999997,4.560563,6.909673700000001,6.3,64.8,111,83,72,43,31,21,10,0,3,1,0,0,0,0,0,0,375,-3.1924214,55.9426056,138.0,7.0,13:27:22.229000,34,3
280,375,1512480449531,1.5960695,2.5842588,3.1753662,10.6,67.9,137,49,37,22,10,16,9,0,1,0,0,0,0,0,0,0,281,-3.1838895000000003,55.945246700000006,132.0,26.0,13:27:29.531000,53,2
281,524,1512566856922,2.7482214,4.6973705,5.5086645999999995,16.0,53.4,176,91,67,69,17,35,9,1,1,0,0,0,0,0,0,0,466,-3.1830342999999997,55.942866099999996,129.0,7.0,13:27:36.922000,4,4
282,867,1512653262889,2.3036997,4.0726438,4.7810235,6.3,65.5,91,81,70,39,26,16,11,3,0,0,0,0,0,0,0,0,337,-3.1928872000000004,55.9426708,130.0,7.0,13:27:42.889000,76,3
283,1017,1512739663183,2.2046723,3.6012682999999996,4.367202,6.7000003,41.100002,167,57,47,37,23,13,9,1,1,0,0,0,0,0,0,0,355,-3.2020976,55.9433049,120.0,7.0,13:27:43.183000,39,4
284,376,1512480470291,1.5813693000000002,2.5757666,13.33516,10.8,68.200005,123,61,33,24,14,11,8,2,1,1,0,0,1,0,1,0,280,-3.1838912999999995,55.9452463,131.0,9.0,13:27:50.291000,53,2
285,525,1512566876302,3.414707,5.753852999999999,6.4438825,14.400001000000001,58.9,236,117,80,79,28,41,12,2,0,0,0,0,0,0,0,0,595,-3.1826727000000004,55.9425855,132.0,7.0,13:27:56.302000,38,4
286,868,1512653282993,2.3761568,4.183082,4.887674,6.4,64.5,106,74,62,60,19,22,5,4,0,0,0,0,0,0,0,0,352,-3.1935531000000004,55.94263879999999,133.0,7.0,13:28:02.993000,15,3
287,1018,1512739687200,2.5312957999999997,4.3878307,5.439164599999999,6.7000003,41.4,175,68,68,56,19,15,15,6,0,0,0,0,0,0,0,0,422,-3.2025472,55.943522800000004,121.0,8.0,13:28:07.200000,63,1
288,377,1512480491049,1.2283877,2.2513938,5.6346774,11.0,68.6,89,40,34,18,14,16,6,3,2,3,0,0,0,0,0,0,225,-3.1838929,55.945246,131.0,49.0,13:28:11.049000,53,2
290,869,1512653305149,2.463093,4.437673,5.728638,6.5,63.4,102,76,72,48,21,27,8,2,2,0,0,0,0,0,0,0,358,-3.1939519,55.942648600000005,137.0,9.0,13:28:25.149000,71,3
291,1019,1512739707951,2.2158055,3.628472,4.1142224999999994,6.6,41.600002,169,58,47,38,19,15,11,1,0,0,0,0,0,0,0,0,358,-3.2029653,55.943714,125.0,10.0,13:28:27.951000,37,4
292,378,1512480511811,1.3552556999999998,2.3584979,4.4900355,11.2,74.1,111,38,36,21,6,14,10,3,0,2,0,0,0,0,0,0,241,-3.183893,55.945246,131.0,52.0,13:28:31.811000,53,2
293,527,1512566917249,2.6125712000000005,4.9787374,7.395285,14.400001000000001,59.600002,158,69,91,73,30,43,17,1,1,0,1,0,0,0,0,0,484,-3.1820801,55.9421228,130.0,3.9,13:28:37.249000,57,0
294,870,1512653325918,2.6692677000000002,4.5951567,5.438343499999999,6.6,63.100002,131,75,68,46,21,27,7,1,1,0,0,0,0,0,0,0,377,-3.1947144,55.9425395,139.0,7.0,13:28:45.918000,28,1
295,1020,1512739731304,2.2385712000000004,3.8220315,7.900864,6.5,42.0,158,72,55,37,19,15,10,5,3,1,1,0,0,0,0,0,376,-3.2031609,55.943695999999996,120.0,16.0,13:28:51.304000,37,4
296,379,1512480532569,1.2688371999999999,2.6550493,9.816556,11.5,75.4,100,41,31,25,13,23,14,8,2,3,0,1,0,0,0,0,261,-3.1838928,55.94524570000001,131.0,29.0,13:28:52.569000,53,2
297,528,1512566937364,3.1453304,5.6135316,7.527314,14.6,58.7,187,110,81,64,42,36,15,1,4,0,0,0,0,0,0,0,540,-3.1818188999999997,55.9418707,128.0,9.0,13:28:57.364000,18,0
298,871,1512653345380,2.4478965,4.499754,5.7474627,6.6,63.4,142,59,59,51,25,22,15,3,1,0,0,0,0,0,0,0,377,-3.1952187000000003,55.942508999999994,138.0,10.0,13:29:05.380000,28,1
299,1021,1512739752720,2.3352299,3.7562727999999996,4.206763700000001,6.4,42.3,142,77,58,36,12,15,10,1,0,0,0,0,0,0,0,0,351,-3.2026225,55.9442865,122.0,8.0,13:29:12.720000,17,2
300,529,1512566956852,4.523479,7.289633800000001,9.246602000000001,14.6,59.600002,361,131,112,101,20,35,17,3,1,1,0,0,0,0,0,0,782,-3.1815676,55.941681200000005,132.0,7.0,13:29:16.852000,18,0
301,872,1512653366143,2.3601706,4.0407720000000005,5.597483,6.6,63.8,119,76,59,37,20,21,6,2,3,0,0,0,0,0,0,0,343,-3.1958330000000004,55.942497700000004,142.0,9.0,13:29:26.143000,50,3
302,1022,1512739773479,1.9426477,3.17863,5.359652,6.4,42.4,110,61,46,34,13,13,4,2,0,2,0,0,0,0,0,0,285,-3.2021785,55.9444635,132.0,10.0,13:29:33.479000,73,4
303,530,1512566976944,4.4605083,6.824313,7.726450999999999,14.7,59.4,406,111,95,74,28,29,13,1,1,0,0,0,0,0,0,0,758,-3.1813502000000002,55.941442,133.0,12.0,13:29:36.944000,18,0
304,873,1512653385592,2.620313,4.4975575999999995,6.2892733,6.8,62.5,122,93,66,37,23,22,7,4,3,0,0,0,0,0,0,0,377,-3.1963373,55.942443700000005,144.0,7.0,13:29:45.592000,7,1
305,1023,1512739794238,2.777759,4.8149614000000005,8.857937,6.4,42.5,173,89,67,43,14,22,16,7,1,1,1,0,0,0,0,0,434,-3.2016068,55.94454720000001,134.0,10.0,13:29:54.238000,24,4
306,531,1512566998346,2.772869,4.923881,6.374755400000001,14.7,59.4,172,85,75,78,28,31,12,2,0,1,0,0,0,0,0,0,484,-3.1810218999999997,55.941137399999995,130.0,12.0,13:29:58.346000,25,2
307,874,1512653406368,2.6288679,4.608122,5.492113,6.9,61.8,120,87,56,57,20,22,13,0,1,0,0,0,0,0,0,0,376,-3.196811,55.942400199999994,134.0,7.0,13:30:06.368000,7,1
308,1024,1512739815630,3.1677287,5.605631400000001,10.066522,6.4,42.5,203,101,73,45,22,23,23,8,1,3,0,0,0,0,0,0,502,-3.2011220000000002,55.9446334,130.0,9.0,13:30:15.630000,74,2
309,532,1512567017808,3.5357873,6.2788395999999995,8.327105,14.5,60.100002,224,116,101,74,39,40,20,3,1,1,0,0,0,0,0,0,619,-3.1811071,55.940866500000006,135.0,9.0,13:30:17.808000,25,2
310,875,1512653427122,2.6066842,4.4350643,11.105795,7.1,61.3,114,84,69,46,18,14,12,1,1,0,0,0,1,0,0,0,360,-3.1972412,55.942372,137.0,6.0,13:30:27.122000,30,1
311,1025,1512739837700,4.396235,9.190188000000001,30.741490999999996,6.5,42.600002,239,136,115,74,55,64,44,15,10,3,0,2,1,0,0,0,758,-3.2004907000000005,55.9447915,140.0,7.0,13:30:37.700000,36,2
312,533,1512567039908,2.4211400000000003,4.521921599999999,5.3178997,14.5,59.7,132,78,80,58,23,40,14,3,0,0,0,0,0,0,0,0,428,-3.1816321,55.940788600000005,133.0,10.0,13:30:39.908000,44,1
313,876,1512653446491,2.580641,4.3405666,5.9439144,7.2000003,60.600002,111,90,61,51,22,16,3,3,3,0,0,0,0,0,0,0,360,-3.1976554,55.9423688,140.0,6.0,13:30:46.491000,30,1
314,534,1512567058708,2.6590533,4.8774242,5.5483804,14.6,59.3,124,98,83,67,34,37,12,2,0,0,0,0,0,0,0,0,457,-3.1820892999999995,55.940644999999996,145.0,6.0,13:30:58.708000,44,1
315,1026,1512739859107,3.1755723999999996,6.3172073,13.748885000000001,6.5,42.8,152,97,84,55,20,29,30,11,5,2,1,0,0,0,0,0,486,-3.2000484,55.9447525,143.0,5.0,13:30:59.107000,36,2
316,877,1512653466682,3.9587144999999997,6.1313124000000006,7.1150839999999995,7.3,60.0,237,120,90,51,17,20,10,2,1,0,0,0,0,0,0,0,548,-3.1982057,55.9423405,132.0,4.0,13:31:06.682000,51,4
318,535,1512567079480,2.2142096000000002,4.268669999999999,8.607909,14.6,59.100002,94,72,83,63,29,26,11,5,2,0,2,0,0,0,0,0,387,-3.1826978,55.9404889,146.0,8.0,13:31:19.480000,8,1
319,878,1512653487442,2.386228,4.077147,11.328796,7.4,59.8,126,65,58,52,12,17,10,1,0,1,0,0,1,0,0,0,343,-3.1985857999999996,55.94230110000001,137.0,6.0,13:31:27.442000,75,1
320,536,1512567098303,2.5353355,4.850949,6.5665326,14.5,59.600002,128,69,68,78,33,28,14,3,0,1,0,0,0,0,0,0,422,-3.1830062000000003,55.940432200000004,138.0,6.0,13:31:38.303000,8,1
322,879,1512653508215,2.7205757999999998,4.6503553,6.1511736,7.6,59.3,126,86,63,53,18,20,11,1,0,1,0,0,0,0,0,0,379,-3.1990551,55.942258499999994,129.0,6.0,13:31:48.215000,14,4
323,537,1512567119056,2.731975,5.3661585,7.145623,14.1,61.3,117,88,81,73,36,38,19,1,3,0,0,0,0,0,0,0,456,-3.1833841,55.940390799999996,142.0,13.0,13:31:59.056000,29,3
324,1029,1512739922040,4.729871,7.214372,10.603453,6.6,43.2,396,161,85,43,32,25,19,5,2,2,0,0,0,0,0,0,770,-3.198259,55.945018000000005,145.0,7.0,13:32:02.040000,26,2
325,880,1512653529617,3.9080448,6.082033999999999,7.8008809999999995,7.7000003,59.2,269,123,77,57,19,25,10,4,0,1,0,0,0,0,0,0,585,-3.1993666000000003,55.9422842,138.0,6.0,13:32:09.617000,14,4
326,538,1512567139169,2.8457425,5.338208,6.6415809999999995,14.0,62.2,129,88,92,78,29,36,12,5,1,0,0,0,0,0,0,0,470,-3.1837886,55.94030550000001,144.0,9.0,13:32:19.169000,43,3
327,1030,1512739944095,3.5904078,5.7794422999999995,9.057245,6.6,42.9,288,120,75,46,27,28,12,5,5,1,0,0,0,0,0,0,607,-3.1978662,55.94492710000001,139.0,5.0,13:32:24.095000,48,2
328,881,1512653548982,2.4499228,4.0733023,5.501498000000001,7.8,58.600002,164,85,54,41,26,17,12,2,0,1,0,0,0,0,0,0,402,-3.1997441,55.94219720000001,134.0,7.0,13:32:28.982000,58,4
329,539,1512567159282,2.556316,4.838213,6.7661414,13.900001000000001,62.0,132,78,83,74,28,31,16,3,1,1,0,0,0,0,0,0,447,-3.1841949,55.940160999999996,127.0,7.0,13:32:39.282000,43,3
330,1031,1512739964806,2.949294,4.646130599999999,6.621106599999999,6.7000003,42.9,228,87,56,38,20,18,8,3,4,0,0,0,0,0,0,0,462,-3.1973689999999997,55.9448366,141.0,3.9,13:32:44.806000,48,2
331,882,1512653569833,2.8030612,4.9159474,6.1906548,7.8,58.600002,164,93,82,53,24,20,19,4,1,0,0,0,0,0,0,0,460,-3.1998632999999996,55.942184999999995,132.0,7.0,13:32:49.833000,58,4
332,540,1512567179382,2.7866645,5.268082,6.004948000000001,14.0,61.2,135,80,103,76,34,42,14,2,0,0,0,0,0,0,0,0,486,-3.1846219,55.940023200000006,130.0,7.0,13:32:59.382000,60,1
333,1032,1512739986271,3.1079779999999997,4.981343,7.0609326,6.7000003,42.5,230,84,61,34,18,20,14,3,1,1,0,0,0,0,0,0,466,-3.196644,55.944852600000004,138.0,9.0,13:33:06.271000,13,4
334,883,1512653590584,2.9204307000000003,4.977769,5.9411206,7.9,58.4,149,96,87,59,19,30,7,3,1,0,0,0,0,0,0,0,451,-3.1999543999999998,55.942213100000004,133.0,8.0,13:33:10.584000,58,4
335,541,1512567200154,2.764887,5.1253805,6.688811299999999,14.0,60.9,124,97,82,65,20,39,13,4,2,0,0,0,0,0,0,0,446,-3.1850505,55.9399735,128.0,8.0,13:33:20.154000,60,1
336,1033,1512740007674,2.6610303,4.0835752,5.899566,6.7000003,42.2,205,95,50,36,12,15,8,4,1,1,0,0,0,0,0,0,427,-3.1960855,55.944875,143.0,4.0,13:33:27.674000,68,1
337,884,1512653611354,2.639351,4.357499,5.975478,8.1,58.2,138,93,69,51,17,24,4,2,1,1,0,0,0,0,0,0,400,-3.2000657,55.9422147,135.0,6.0,13:33:31.354000,58,4
338,542,1512567219619,2.5406303,4.9216690000000005,7.1809974,14.1,61.3,118,69,83,76,26,29,12,5,4,0,0,0,0,0,0,0,422,-3.1855696,55.93986460000001,125.0,7.0,13:33:39.619000,12,1
339,1034,1512740031025,2.516648,3.890997,11.399488999999999,6.7000003,42.4,190,81,76,35,14,11,6,2,2,1,1,0,0,0,1,0,420,-3.1954789,55.945008400000006,139.0,6.0,13:33:51.025000,20,4
340,885,1512653631468,3.8006665999999996,6.0285892,7.324033,8.1,57.3,200,120,105,64,18,25,6,1,0,1,0,0,0,0,0,0,540,-3.2003601,55.94213249999999,134.0,9.0,13:33:51.468000,22,4
341,543,1512567240301,2.7774053,5.173604,7.1069417,14.1,61.0,118,103,78,74,36,27,17,2,1,1,0,0,0,0,0,0,457,-3.1860218,55.9398134,130.0,7.0,13:34:00.301000,69,3
342,886,1512653652890,3.4141227999999995,5.625655,6.783892599999999,8.2,57.100002,167,119,92,58,20,29,8,1,2,0,0,0,0,0,0,0,496,-3.2003792,55.942109499999994,129.0,5.0,13:34:12.890000,22,4
343,1035,1512740053732,2.6853312999999996,4.1836367,7.339670699999999,6.6,42.600002,212,98,56,40,20,20,5,3,1,3,0,0,0,0,0,0,458,-3.1950194,55.9448909,140.0,6.0,13:34:13.732000,42,0
344,544,1512567261134,2.9161468,5.6127386,9.216699,14.2,61.3,119,88,84,62,30,39,13,5,2,2,0,0,0,0,0,0,444,-3.1865438,55.93973570000001,127.0,9.0,13:34:21.134000,47,3
345,887,1512653672906,3.5027862,5.741221,7.7824800000000005,8.3,57.0,162,115,97,79,24,14,6,2,2,1,0,0,0,0,0,0,502,-3.2005164,55.9421968,126.0,6.0,13:34:32.906000,22,4
346,1036,1512740075700,2.3480133999999997,3.5801877999999996,9.454967,6.6,42.8,172,86,51,27,12,16,6,2,1,0,0,0,0,1,0,0,374,-3.1943069,55.9449568,142.0,6.0,13:34:35.700000,67,2
347,545,1512567280599,2.4128025,4.2901826,7.4925704,13.8,62.5,112,86,66,61,22,18,14,0,1,1,1,0,0,0,0,0,382,-3.1870475,55.9396767,128.0,6.0,13:34:40.599000,21,1
348,888,1512653692443,3.2877662000000005,5.760934,12.822175,8.400001,56.600002,148,104,96,72,27,26,11,3,0,3,0,1,0,0,0,0,491,-3.2007306,55.9423068,129.0,5.0,13:34:52.443000,56,1
349,1037,1512740099782,3.2658567,6.325137000000001,14.539304999999999,6.6,42.600002,223,101,83,66,29,30,31,14,4,4,1,0,0,0,0,0,586,-3.1938822,55.94500970000001,140.0,5.0,13:34:59.782000,49,2
350,546,1512567300708,2.5782514,4.685771,12.93534,13.7,63.100002,103,77,70,59,32,24,7,2,0,2,0,0,0,1,0,0,377,-3.1872762000000003,55.939614799999994,128.0,8.0,13:35:00.708000,21,1
351,889,1512653713147,3.5229168,6.0411267,8.650909,8.400001,56.2,152,138,94,54,21,36,13,2,3,1,0,0,0,0,0,0,514,-3.2011469,55.9424748,116.0,5.0,13:35:13.147000,56,1
352,1038,1512740120559,3.4387138,6.4682026,11.925042999999999,6.6,42.4,254,97,65,64,34,31,27,10,8,1,0,0,0,0,0,0,591,-3.1933234,55.9450871,144.0,8.0,13:35:20.559000,0,2
353,547,1512567321476,2.588074,4.98232,6.157923,13.7,63.3,107,98,72,59,38,36,18,2,1,0,0,0,0,0,0,0,431,-3.1872621,55.9396333,138.0,7.0,13:35:21.476000,21,1
354,890,1512653733887,4.928090599999999,8.030733,11.482806,8.5,55.8,219,164,140,94,24,24,10,3,3,0,1,0,0,0,0,0,682,-3.2012612999999996,55.9425725,119.0,4.0,13:35:33.887000,2,2
355,548,1512567341586,2.7844599999999997,4.947983,5.907902,13.7,63.2,117,93,86,67,27,23,11,2,1,0,0,0,0,0,0,0,427,-3.1872629,55.939629700000005,139.0,5.0,13:35:41.586000,21,1
356,1039,1512740143899,2.4574761,3.7158337,8.6131525,6.5,42.8,166,78,44,43,14,8,5,2,0,0,0,0,0,0,0,1,361,-3.1928429,55.9451294,142.0,7.0,13:35:43.899000,0,2
357,891,1512653753424,4.0332894,6.5335712,8.177298,8.5,55.8,198,138,108,85,29,22,7,1,1,1,0,0,0,0,0,0,590,-3.2014702,55.9427723,120.0,4.0,13:35:53.424000,2,2
358,549,1512567362345,2.7056452999999996,5.1392307,6.8729534,13.6,63.2,133,91,78,58,37,41,16,3,0,1,0,0,0,0,0,0,458,-3.1872621,55.93962560000001,134.0,6.0,13:36:02.345000,21,1
359,1040,1512740164021,2.5386016,4.134415,12.21805,6.4,42.9,171,80,61,39,11,18,12,2,1,0,0,2,0,0,0,0,397,-3.1923222,55.9451803,140.0,5.0,13:36:04.021000,32,0
360,892,1512653774201,3.454912,5.877935,7.7233534,8.6,55.5,178,119,85,60,26,27,13,3,3,0,0,0,0,0,0,0,514,-3.2016299999999998,55.942963799999994,126.0,6.0,13:36:14.201000,2,2
361,550,1512567381800,2.7922688,5.1382694,6.04882,13.7,63.3,112,93,96,55,38,27,14,4,0,0,0,0,0,0,0,0,439,-3.1872513,55.9396303,137.0,8.0,13:36:21.800000,21,1
362,1041,1512740184694,2.4417877,3.9179068,14.061910000000001,6.4,43.3,148,70,50,30,13,12,10,1,0,2,1,0,1,0,0,0,338,-3.1916957999999997,55.9452361,145.0,4.0,13:36:24.694000,77,0
363,893,1512653795613,3.0542004,5.241223000000001,7.681725999999999,8.5,55.2,149,108,77,60,16,22,13,4,2,1,0,0,0,0,0,0,452,-3.2018575,55.9431571,125.0,4.0,13:36:35.613000,39,4
364,551,1512567402560,2.548707,4.5313334,5.888026,13.7,63.0,121,97,72,58,31,18,13,3,2,0,0,0,0,0,0,0,415,-3.1872356,55.9396409,134.0,7.0,13:36:42.560000,21,1
365,1042,1512740205553,3.0669,4.352056500000001,7.7450814,6.4,43.4,261,69,48,30,8,6,4,2,3,2,0,0,0,0,0,0,433,-3.191351,55.9453104,142.0,4.0,13:36:45.553000,46,4
366,894,1512653815072,2.9192626,5.1116557,6.912383599999999,8.400001,55.600002,160,89,81,58,24,28,11,5,0,1,0,0,0,0,0,0,457,-3.2019537999999996,55.943368299999996,122.0,6.0,13:36:55.072000,39,4
367,552,1512567422589,2.4705682,4.4158545,5.420882700000001,13.7,63.5,122,92,65,60,32,24,10,3,1,0,0,0,0,0,0,0,409,-3.1872365,55.939640399999995,138.0,4.0,13:37:02.589000,21,1
368,1043,1512740226865,2.2240290000000003,3.437817,5.457326999999999,6.3,43.100002,169,58,46,27,12,9,6,2,2,1,0,0,0,0,0,0,332,-3.1912542,55.9450057,142.0,6.0,13:37:06.865000,46,4
369,895,1512653837120,2.6444087000000005,4.39058,8.960692,8.5,55.600002,149,94,67,51,23,21,4,5,1,0,0,1,0,0,0,0,416,-3.2022664,55.94346120000001,121.0,11.0,13:37:17.120000,63,1
370,553,1512567442781,2.7755165,5.353942,8.8379,13.5,64.0,123,89,98,60,33,33,20,3,3,2,0,0,0,0,0,0,464,-3.1872356,55.939641,139.0,5.0,13:37:22.781000,21,1
371,1044,1512740248360,2.8199572999999996,5.1655693,17.156317,5.3,44.2,200,92,49,30,12,17,22,14,6,3,3,0,0,0,0,0,448,-3.1912881,55.9446953,142.0,8.0,13:37:28.360000,10,4
372,896,1512653857879,2.817716,4.638338,6.2498226,8.400001,55.3,138,94,74,47,20,23,5,1,1,1,0,0,0,0,0,0,404,-3.2027338,55.94355899999999,118.0,10.0,13:37:37.879000,63,1
373,554,1512567462175,2.4266438,4.60677,12.442566000000001,13.7,63.2,115,76,71,77,28,24,15,3,1,0,1,0,1,0,0,0,412,-3.1874291,55.93966579999999,132.0,6.0,13:37:42.175000,21,1
374,1045,1512740270419,2.5477537999999997,4.519483,12.551719,4.8,46.100002,166,62,69,50,12,24,8,4,4,5,1,0,0,0,0,0,405,-3.1912129,55.94434739999999,147.0,6.0,13:37:50.419000,10,4
375,897,1512653878643,2.6090806,4.5535239999999995,6.5517945,8.400001,55.3,142,79,61,44,28,22,10,3,1,1,0,0,0,0,0,0,391,-3.202931,55.9437711,119.0,12.0,13:37:58.643000,37,4
376,555,1512567482356,2.4515168999999997,4.625353,6.306523,13.7,63.3,117,75,76,47,37,29,13,2,3,0,0,0,0,0,0,0,399,-3.1877162,55.939702600000004,135.0,8.0,13:38:02.356000,3,1
377,1046,1512740292480,2.5324075,4.079098999999999,6.919515,4.7000003,47.3,161,66,63,31,13,16,8,0,2,2,0,0,0,0,0,0,362,-3.1911397999999997,55.944027,145.0,7.0,13:38:12.480000,41,4
379,556,1512567503118,2.168798,4.1632867,5.7631106,13.7,63.600002,90,68,64,62,29,33,9,0,1,1,0,0,0,0,0,0,357,-3.1880883,55.9397046,137.0,6.0,13:38:23.118000,3,1
380,1047,1512740315185,2.7311002999999996,4.407456,6.872279600000001,4.6,47.600002,208,89,51,46,27,18,6,4,3,1,0,0,0,0,0,0,453,-3.1909998,55.944008600000004,136.0,8.0,13:38:35.185000,41,4
381,899,1512653921461,3.5857455999999996,5.790935500000001,7.6773567,8.3,55.4,269,92,110,61,19,23,12,4,1,1,0,0,0,0,0,0,592,-3.2026943,55.944325199999994,124.0,9.0,13:38:41.461000,17,2
382,557,1512567523232,2.1115735,3.7966077000000005,5.2551045,13.5,63.9,111,74,53,50,22,28,7,3,0,1,0,0,0,0,0,0,349,-3.1884446,55.9397264,139.0,8.0,13:38:43.232000,78,1
383,1048,1512740337244,3.4362195,5.1892495,9.649839,4.6,47.8,274,135,65,36,14,17,8,7,4,1,1,0,0,0,0,0,562,-3.1905391,55.944221,138.0,6.0,13:38:57.244000,52,4
384,558,1512567543341,2.4223096,4.4702697,5.2791514,13.3,64.700005,117,75,72,65,29,27,10,4,0,0,0,0,0,0,0,0,399,-3.1889507999999998,55.939719999999994,125.0,10.0,13:39:03.341000,66,1
386,1049,1512740359952,2.6529236000000003,4.166512,4.988176999999999,4.8,47.7,212,85,57,40,9,19,10,5,0,0,0,0,0,0,0,0,437,-3.1897127,55.9442042,138.0,9.0,13:39:19.952000,27,1
387,901,1512653962887,3.499393,5.646413,8.753219999999999,8.400001,55.5,228,121,80,54,25,23,10,5,2,0,1,0,0,0,0,0,549,-3.2015453999999997,55.9445365,136.0,10.0,13:39:22.887000,24,4
388,559,1512567563459,2.514524,4.670505,5.803186,13.1,65.700005,115,81,70,66,28,26,13,3,1,0,0,0,0,0,0,0,403,-3.1893830000000003,55.939675300000005,120.0,9.0,13:39:23.459000,33,4
389,1050,1512740382005,2.1228854999999998,3.60949,5.539111599999999,5.0,47.3,151,46,44,43,14,15,8,3,1,1,0,0,0,0,0,0,326,-3.1892141,55.9442193,143.0,8.0,13:39:42.005000,27,1
390,560,1512567584213,2.5569224,4.394549,5.242104,13.1,66.1,130,83,79,51,22,23,5,6,0,0,0,0,0,0,0,0,399,-3.1898969,55.9396997,146.0,7.0,13:39:44.213000,64,1
391,902,1512653985698,3.8653839999999997,6.498043,10.066264,8.400001,55.5,218,134,108,70,18,27,17,4,3,2,0,0,0,0,0,0,601,-3.2010028999999998,55.944631900000005,142.0,7.0,13:39:45.698000,74,2
392,1051,1512740403320,2.5901080000000003,4.242292400000001,7.366624000000001,5.2000003,47.2,163,73,60,42,12,15,8,4,2,0,1,0,0,0,0,0,380,-3.1886966,55.9443735,135.0,6.0,13:40:03.320000,16,1
393,561,1512567604314,2.5296442999999997,4.7996099999999995,5.9303217,12.900001,66.700005,152,70,67,69,23,33,21,1,1,0,0,0,0,0,0,0,437,-3.1902481,55.9397986,137.0,6.0,13:40:04.314000,64,1
